2020-05-12 21:14:18,512;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,526;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,539;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,555;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,569;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,585;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,600;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,615;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,631;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,646;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,661;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,675;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,691;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,709;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,724;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,741;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,756;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,778;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,796;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,810;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,825;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,841;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,856;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,870;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,884;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,898;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,912;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,925;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,938;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,951;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,963;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,976;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:18,989;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,002;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,015;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,028;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,042;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,056;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,070;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,084;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,098;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,111;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,125;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,138;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,152;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,166;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,180;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,193;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,207;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,221;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,235;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,249;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,263;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,279;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,293;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,308;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,324;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,341;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,358;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,372;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,386;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,399;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,411;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,424;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,437;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,450;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,463;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,475;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,488;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,501;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,514;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,526;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,540;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,554;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,568;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,582;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,596;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,610;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,624;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,639;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,659;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,676;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,693;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,708;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,720;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,733;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,746;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,760;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,776;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,790;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,802;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,815;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,827;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,845;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,860;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,876;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,890;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,902;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,920;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,936;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,948;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,961;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,974;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,986;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:19,999;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,011;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,024;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,036;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,049;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,064;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,077;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,090;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,102;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,117;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,131;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,146;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,160;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,174;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,189;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,204;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,219;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,236;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,250;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,264;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,279;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,294;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,309;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,323;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,337;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,351;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,365;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,379;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,393;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,407;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,422;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,436;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,453;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,467;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,480;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,496;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,509;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,524;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,539;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,555;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,569;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,583;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,597;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,611;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,626;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,640;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,655;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,670;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,685;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,708;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,722;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,735;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,748;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,761;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,777;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,792;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,806;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,819;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,834;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,846;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,859;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,871;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,885;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,897;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,909;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,922;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,935;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,950;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,965;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,979;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:20,994;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,008;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,023;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,037;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,052;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,067;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,082;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,096;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,111;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,125;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,141;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,155;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,169;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,184;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,199;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,213;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,228;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,243;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,258;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,274;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,288;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,303;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,321;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,336;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,350;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,365;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,379;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,394;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,408;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,423;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.63
2020-05-12 21:14:21,437;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,451;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,466;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,480;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,494;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,509;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,524;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,538;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,552;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,566;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,580;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,594;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,608;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,622;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,636;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,650;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,664;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,678;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,692;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,712;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,726;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,738;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,751;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,763;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,779;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,792;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,806;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,818;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,831;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,843;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,856;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,869;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,881;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,894;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,906;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,919;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,931;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,943;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,956;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,968;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,981;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:21,993;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,009;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,023;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,038;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,052;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,068;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,082;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,097;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,113;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,127;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,142;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,156;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,171;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,189;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,204;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,218;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,231;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,245;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,260;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,274;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,288;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,303;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,318;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,332;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,346;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,361;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,375;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,392;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,406;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,421;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,435;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,449;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,464;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,478;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,492;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,506;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,521;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,535;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,550;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,563;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,578;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,592;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,607;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,623;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,637;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,654;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,668;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,682;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,696;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,710;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,725;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,738;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,753;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,776;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,790;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,805;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,818;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,834;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
2020-05-12 21:14:22,848;mon_cpu;10.55;0.01;6.70;0.11;0.00;82.62
