2020-05-12 21:13:53,044;mon_mem;Mem;16285496;15542744;742752;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,056;mon_mem;Mem;16285496;15542544;742952;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,069;mon_mem;Mem;16285496;15542544;742952;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,082;mon_mem;Mem;16285496;15542544;742952;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,096;mon_mem;Mem;16285496;15542152;743344;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,110;mon_mem;Mem;16285496;15542184;743312;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,123;mon_mem;Mem;16285496;15542184;743312;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,137;mon_mem;Mem;16285496;15542380;743116;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,151;mon_mem;Mem;16285496;15542224;743272;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,165;mon_mem;Mem;16285496;15542248;743248;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,179;mon_mem;Mem;16285496;15542688;742808;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,197;mon_mem;Mem;16285496;15542492;743004;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,214;mon_mem;Mem;16285496;15542952;742544;488388;377168;5277328;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,229;mon_mem;Mem;16285496;15543188;742308;488780;377168;5277720;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,243;mon_mem;Mem;16285496;15543188;742308;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,259;mon_mem;Mem;16285496;15543488;742008;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,274;mon_mem;Mem;16285496;15543488;742008;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,290;mon_mem;Mem;16285496;15543960;741536;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,307;mon_mem;Mem;16285496;15543960;741536;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,321;mon_mem;Mem;16285496;15544340;741156;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,335;mon_mem;Mem;16285496;15544576;740920;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,348;mon_mem;Mem;16285496;15544184;741312;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,363;mon_mem;Mem;16285496;15544420;741076;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,379;mon_mem;Mem;16285496;15544420;741076;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,393;mon_mem;Mem;16285496;15544616;740880;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,408;mon_mem;Mem;16285496;15544028;741468;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,422;mon_mem;Mem;16285496;15544344;741152;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,437;mon_mem;Mem;16285496;15544396;741100;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,452;mon_mem;Mem;16285496;15544396;741100;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,466;mon_mem;Mem;16285496;15544396;741100;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,482;mon_mem;Mem;16285496;15544592;740904;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,496;mon_mem;Mem;16285496;15544392;741104;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,511;mon_mem;Mem;16285496;15544652;740844;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,525;mon_mem;Mem;16285496;15544456;741040;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,539;mon_mem;Mem;16285496;15544260;741236;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,554;mon_mem;Mem;16285496;15544260;741236;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,567;mon_mem;Mem;16285496;15544260;741236;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,580;mon_mem;Mem;16285496;15544064;741432;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,593;mon_mem;Mem;16285496;15544064;741432;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,605;mon_mem;Mem;16285496;15544064;741432;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,618;mon_mem;Mem;16285496;15544432;741064;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,630;mon_mem;Mem;16285496;15544392;741104;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,642;mon_mem;Mem;16285496;15544392;741104;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,655;mon_mem;Mem;16285496;15544448;741048;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,667;mon_mem;Mem;16285496;15544252;741244;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,680;mon_mem;Mem;16285496;15544252;741244;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,693;mon_mem;Mem;16285496;15544684;740812;488976;377168;5277916;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,712;mon_mem;Mem;16285496;15544492;741004;488976;377168;5278112;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,727;mon_mem;Mem;16285496;15545392;740104;489096;377168;5278048;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,739;mon_mem;Mem;16285496;15546760;738736;489096;377168;5278048;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,751;mon_mem;Mem;16285496;15547344;738152;489096;377168;5278048;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,763;mon_mem;Mem;16285496;15548148;737348;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,784;mon_mem;Mem;16285496;15550648;734848;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,796;mon_mem;Mem;16285496;15552184;733312;493060;377168;5282020;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,811;mon_mem;Mem;16285496;15550272;735224;493060;377168;5282020;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,824;mon_mem;Mem;16285496;15551276;734220;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,839;mon_mem;Mem;16285496;15557316;728180;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,851;mon_mem;Mem;16285496;15549708;735788;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,864;mon_mem;Mem;16285496;15550724;734772;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,876;mon_mem;Mem;16285496;15551796;733700;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,889;mon_mem;Mem;16285496;15552860;732636;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,901;mon_mem;Mem;16285496;15554256;731240;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,914;mon_mem;Mem;16285496;15555780;729716;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,926;mon_mem;Mem;16285496;15554480;731016;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,939;mon_mem;Mem;16285496;15544740;740756;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,951;mon_mem;Mem;16285496;15544740;740756;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,965;mon_mem;Mem;16285496;15545016;740480;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,979;mon_mem;Mem;16285496;15545016;740480;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:53,992;mon_mem;Mem;16285496;15544844;740652;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,006;mon_mem;Mem;16285496;15544648;740848;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,020;mon_mem;Mem;16285496;15544648;740848;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,033;mon_mem;Mem;16285496;15544648;740848;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,047;mon_mem;Mem;16285496;15545120;740376;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,062;mon_mem;Mem;16285496;15545120;740376;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,076;mon_mem;Mem;16285496;15544924;740572;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,089;mon_mem;Mem;16285496;15545372;740124;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,104;mon_mem;Mem;16285496;15545172;740324;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,118;mon_mem;Mem;16285496;15545448;740048;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,131;mon_mem;Mem;16285496;15545700;739796;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,145;mon_mem;Mem;16285496;15545504;739992;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,159;mon_mem;Mem;16285496;15545820;739676;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,174;mon_mem;Mem;16285496;15545576;739920;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,188;mon_mem;Mem;16285496;15545380;740116;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,203;mon_mem;Mem;16285496;15545224;740272;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,217;mon_mem;Mem;16285496;15545484;740012;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,230;mon_mem;Mem;16285496;15545556;739940;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,244;mon_mem;Mem;16285496;15545556;739940;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,259;mon_mem;Mem;16285496;15545776;739720;489140;377168;5278100;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,273;mon_mem;Mem;16285496;15545776;739720;488748;377168;5277708;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,287;mon_mem;Mem;16285496;15545580;739916;488748;377168;5277708;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,301;mon_mem;Mem;16285496;15545808;739688;488748;377168;5277708;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,314;mon_mem;Mem;16285496;15545220;740276;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,328;mon_mem;Mem;16285496;15543848;741648;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,342;mon_mem;Mem;16285496;15544344;741152;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,356;mon_mem;Mem;16285496;15544148;741348;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,370;mon_mem;Mem;16285496;15543828;741668;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,383;mon_mem;Mem;16285496;15543632;741864;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,397;mon_mem;Mem;16285496;15543632;741864;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,412;mon_mem;Mem;16285496;15543572;741924;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,426;mon_mem;Mem;16285496;15543572;741924;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,441;mon_mem;Mem;16285496;15543544;741952;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,455;mon_mem;Mem;16285496;15543544;741952;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,470;mon_mem;Mem;16285496;15543772;741724;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,485;mon_mem;Mem;16285496;15543868;741628;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,499;mon_mem;Mem;16285496;15543868;741628;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,513;mon_mem;Mem;16285496;15543892;741604;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,529;mon_mem;Mem;16285496;15543692;741804;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,543;mon_mem;Mem;16285496;15543496;742000;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,561;mon_mem;Mem;16285496;15543804;741692;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,575;mon_mem;Mem;16285496;15543860;741636;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,590;mon_mem;Mem;16285496;15543696;741800;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,603;mon_mem;Mem;16285496;15543948;741548;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,618;mon_mem;Mem;16285496;15544168;741328;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,632;mon_mem;Mem;16285496;15543972;741524;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,646;mon_mem;Mem;16285496;15544216;741280;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,661;mon_mem;Mem;16285496;15544288;741208;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,675;mon_mem;Mem;16285496;15544108;741388;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,689;mon_mem;Mem;16285496;15543716;741780;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,704;mon_mem;Mem;16285496;15543716;741780;488552;377168;5277512;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,719;mon_mem;Mem;16285496;15543984;741512;488388;377168;5277348;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,733;mon_mem;Mem;16285496;15543592;741904;488388;377168;5277348;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,747;mon_mem;Mem;16285496;15543004;742492;488388;377168;5277348;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,761;mon_mem;Mem;16285496;15543624;741872;488388;377168;5277360;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,780;mon_mem;Mem;16285496;15543624;741872;488388;377168;5277360;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,794;mon_mem;Mem;16285496;15543824;741672;488388;377168;5277360;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,808;mon_mem;Mem;16285496;15543824;741672;488388;377168;5277360;Swap;27919352;4850176;23069176
2020-05-12 21:13:54,822;mon_mem;Mem;16285496;15542452;743044;488388;377168;5277360;Swap;27919352;4850176;23069176
