2020-05-12 21:14:13,430;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:13,541;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:13,648;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:13,751;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:13,860;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:13,965;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,073;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,182;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,289;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,398;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,508;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,618;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,725;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,832;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:14,940;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,048;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,158;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,266;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,376;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,484;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,590;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,700;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,804;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:15,910;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,019;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,128;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,235;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,343;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,454;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,562;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,671;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,782;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,891;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:16,999;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,106;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,215;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,324;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,432;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,541;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,647;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,753;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,862;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:17,967;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,075;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,202;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,308;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,415;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,522;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,632;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,742;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,852;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:18,957;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,063;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,171;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,280;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,386;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,490;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,597;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,704;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,813;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:19,917;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,022;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,129;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,237;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,344;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,453;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,560;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,668;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,781;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,885;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:20,993;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,101;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,208;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,320;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,428;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,536;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,643;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,746;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,856;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:21,960;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,068;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,175;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,286;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,394;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,503;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,611;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,719;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,825;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:22,934;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,043;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,150;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,263;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,375;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,484;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,593;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,703;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,808;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:23,912;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,019;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,126;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,234;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,344;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,451;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,559;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,666;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,778;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,885;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:24,992;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,099;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,205;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,309;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,417;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,522;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,626;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,732;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,842;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:25,946;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,057;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,161;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,269;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,374;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,481;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,588;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,698;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,808;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:26,917;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,027;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,135;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,247;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,353;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,463;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,575;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,683;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,788;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:27,894;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,002;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,109;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,217;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,324;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,431;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,541;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,648;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,754;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,858;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:28,962;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,073;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,181;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,289;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,396;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,504;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,610;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,729;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,833;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:29,939;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,047;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,156;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,264;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,375;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,480;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,584;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,692;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,799;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:30,905;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:31,015;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:31,123;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:31,238;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:31,344;mon_network;eth0;12300;13543;lo;0;0;
2020-05-12 21:14:31,462;mon_network;eth0;12300;13543;lo;0;0;
